MJD,Altitude,Latitude,Longitude,SPS,Alpha
32319.28958,2.00E+03,-6.00E+01,46.349433,85.906714,90
32319.29028,1.91E+03,-5.98E+01,49.843486,85.09028,90
32319.29097,1.81E+03,-5.94E+01,53.400224,84.247882,90
32319.29167,1.71E+03,-5.88E+01,56.995474,83.379414,90
32319.29236,1.62E+03,-5.82E+01,60.603852,82.484997,90
32319.29306,1.52E+03,-5.74E+01,64.199905,81.565039,90
32319.29375,1.43E+03,-5.64E+01,67.759269,80.620294,90
32319.29444,1.34E+03,-5.53E+01,71.259716,79.651939,90
32319.29514,1.25E+03,-5.40E+01,74.681981,78.661657,90
32319.29583,1.16E+03,-5.26E+01,78.010321,77.651729,90
32319.29653,1.07E+03,-5.10E+01,81.232762,76.62513,90
32319.29722,9.85E+02,-4.92E+01,84.341082,75.585635,90
32319.29792,9.03E+02,-4.73E+01,87.33056,74.537917,90
32319.29861,8.24E+02,-4.52E+01,90.199571,73.487649,90
32319.29931,7.48E+02,-4.30E+01,92.949083,72.441577,90
32319.3,6.76E+02,-4.06E+01,95.582124,71.407583,90
32319.30069,6.08E+02,-3.80E+01,98.103258,70.394696,90
32319.30139,5.44E+02,-3.53E+01,100.51812,69.413068,90
32319.30208,4.84E+02,-3.24E+01,102.833036,68.473876,90
32319.30278,4.30E+02,-2.94E+01,105.054742,67.589159,90
32319.30347,3.81E+02,-2.63E+01,107.190234,66.771577,90
32319.30417,3.38E+02,-2.30E+01,109.246729,66.03409,90
32319.30486,3.01E+02,-1.97E+01,111.23174,65.389583,90
32319.30556,2.71E+02,-1.62E+01,113.153215,64.85043,90
32319.30625,2.48E+02,-1.27E+01,115.019699,64.428024,90
32319.30694,2.33E+02,-9.11E+00,116.84044,64.132285,90
32319.30764,2.25E+02,-5.50E+00,118.625383,63.971155,90
32319.30833,2.26E+02,-1.88E+00,120.385017,63.950084,90
32319.30903,2.35E+02,1.73E+00,122.130079,64.07157,90
32319.30972,2.53E+02,5.31E+00,123.871176,64.334783,90
32319.31042,2.78E+02,8.84E+00,125.618392,64.735393,90
32319.31111,3.10E+02,1.23E+01,127.380983,65.265645,90
32319.31181,3.50E+02,1.57E+01,129.167193,65.914741,90
32319.3125,3.96E+02,1.90E+01,130.984231,66.669484,90
32319.31319,4.48E+02,2.21E+01,132.838364,67.515098,90
32319.31389,5.06E+02,2.52E+01,134.735079,68.436103,90
32319.31458,5.68E+02,2.81E+01,136.679264,69.417122,90
32319.31528,6.36E+02,3.09E+01,138.675367,70.443545,90
32319.31597,7.07E+02,3.36E+01,140.727488,71.501995,90
32319.31667,7.82E+02,3.61E+01,142.839413,72.580607,90
32319.31736,8.60E+02,3.85E+01,145.014575,73.669137,90
32319.31806,9.41E+02,4.08E+01,147.255961,74.758947,90
32319.31875,1.03E+03,4.29E+01,149.565975,75.842908,90
32319.31944,1.11E+03,4.48E+01,151.946271,76.915252,90
32319.32014,1.20E+03,4.67E+01,154.397568,77.971405,90
32319.32083,1.29E+03,4.83E+01,156.919466,79.007818,90
32319.32153,1.38E+03,4.99E+01,159.510268,80.021808,90
32319.32222,1.48E+03,5.13E+01,162.166831,81.011415,90
32319.32292,1.57E+03,5.26E+01,164.884458,81.975272,90
32319.32361,1.67E+03,5.38E+01,167.656843,82.912498,90
32319.32431,1.76E+03,5.49E+01,170.476082,83.822608,90
32319.325,1.86E+03,5.58E+01,173.332766,84.70543,90
32319.32569,1.96E+03,5.67E+01,176.216152,85.561048,90
32319.32639,2.06E+03,5.74E+01,179.114414,86.389739,90
32319.32708,2.15E+03,5.80E+01,182.014958,87.191936,90
32319.32778,2.25E+03,5.86E+01,184.904796,87.968191,90
32319.32847,2.35E+03,5.90E+01,187.770933,88.719139,90
32319.32917,2.45E+03,5.93E+01,190.600758,89.445482,90
32319.32986,2.55E+03,5.96E+01,193.382403,90.147964,90
32319.33056,2.65E+03,5.98E+01,196.10505,90.827356,90
32319.33125,2.75E+03,5.99E+01,198.759166,91.484444,90
32319.33194,2.85E+03,6.00E+01,201.336662,92.120018,90
32319.33264,2.94E+03,6.00E+01,203.830966,92.734865,90
32319.33333,3.04E+03,5.99E+01,206.237035,93.329763,90
32319.33403,3.14E+03,5.98E+01,208.551292,93.905474,90
32319.33472,3.24E+03,5.96E+01,210.771524,94.462743,90
32319.33542,3.33E+03,5.94E+01,212.896746,95.002294,90
32319.33611,3.43E+03,5.92E+01,214.92704,95.524827,90
32319.33681,3.52E+03,5.90E+01,216.863394,96.03102,90
32319.3375,3.62E+03,5.87E+01,218.70754,96.521525,90
32319.33819,3.71E+03,5.84E+01,220.461803,96.99697,90
32319.33889,3.81E+03,5.80E+01,222.12896,97.457956,90
32319.33958,3.90E+03,5.77E+01,223.712118,97.905062,90
32319.34028,3.99E+03,5.73E+01,225.214612,98.338841,90
32319.34097,4.09E+03,5.69E+01,226.639912,98.759821,90
32319.34167,4.18E+03,5.66E+01,227.991553,99.168509,90
32319.34236,4.27E+03,5.62E+01,229.273075,99.565388,90
32319.34306,4.36E+03,5.57E+01,230.487979,99.950919,90
32319.34375,4.45E+03,5.53E+01,231.639689,100.325545,90
32319.34444,4.54E+03,5.49E+01,232.731527,100.689685,90
32319.34514,4.63E+03,5.45E+01,233.766695,101.043741,90
32319.34583,4.71E+03,5.40E+01,234.748262,101.388096,90
32319.34653,4.80E+03,5.36E+01,235.679155,101.723117,90
32319.34722,4.89E+03,5.32E+01,236.562158,102.049152,90
32319.34792,4.97E+03,5.27E+01,237.399907,102.366534,90
32319.34861,5.06E+03,5.23E+01,238.194897,102.675581,90
32319.34931,5.14E+03,5.19E+01,238.949481,102.976596,90
32319.35,5.23E+03,5.14E+01,239.665875,103.26987,90
32319.35069,5.31E+03,5.10E+01,240.346166,103.555678,90
32319.35139,5.39E+03,5.06E+01,240.992314,103.834285,90
32319.35208,5.47E+03,5.01E+01,241.606161,104.105943,90
32319.35278,5.55E+03,4.97E+01,242.189436,104.370894,90
32319.35347,5.63E+03,4.93E+01,242.743762,104.629367,90
32319.35417,5.71E+03,4.89E+01,243.270663,104.881583,90
32319.35486,5.79E+03,4.84E+01,243.771566,105.127753,90
32319.35556,5.87E+03,4.80E+01,244.247814,105.368078,90
32319.35625,5.95E+03,4.76E+01,244.700665,105.602751,90
32319.35694,6.02E+03,4.72E+01,245.131299,105.831957,90
32319.35764,6.10E+03,4.68E+01,245.540827,106.055873,90
32319.35833,6.18E+03,4.63E+01,245.930289,106.274667,90
32319.35903,6.25E+03,4.59E+01,246.300664,106.488503,90
32319.35972,6.33E+03,4.55E+01,246.652874,106.697535,90
32319.36042,6.40E+03,4.51E+01,246.987782,106.901913,90
32319.36111,6.47E+03,4.47E+01,247.306204,107.101779,90
32319.36181,6.54E+03,4.43E+01,247.608905,107.297271,90
32319.3625,6.62E+03,4.40E+01,247.896609,107.488521,90
32319.36319,6.69E+03,4.36E+01,248.169994,107.675654,90
32319.36389,6.76E+03,4.32E+01,248.429704,107.858793,90
32319.36458,6.83E+03,4.28E+01,248.676343,108.038053,90
32319.36528,6.90E+03,4.24E+01,248.910482,108.213546,90
32319.36597,6.96E+03,4.20E+01,249.132662,108.385381,90
32319.36667,7.03E+03,4.17E+01,249.343393,108.553661,90
32319.36736,7.10E+03,4.13E+01,249.543157,108.718485,90
32319.36806,7.17E+03,4.09E+01,249.73241,108.879949,90
32319.36875,7.23E+03,4.06E+01,249.911586,109.038146,90
32319.36944,7.30E+03,4.02E+01,250.081094,109.193163,90
32319.37014,7.36E+03,3.99E+01,250.241321,109.345087,90
32319.37083,7.43E+03,3.95E+01,250.392637,109.494,90
32319.37153,7.49E+03,3.92E+01,250.535391,109.639981,90
32319.37222,7.55E+03,3.88E+01,250.669914,109.783107,90
32319.37292,7.61E+03,3.85E+01,250.796522,109.923451,90
32319.37361,7.68E+03,3.81E+01,250.915514,110.061084,90
32319.37431,7.74E+03,3.78E+01,251.027177,110.196076,90
32319.375,7.80E+03,3.74E+01,251.131781,110.328491,90
32319.37569,7.86E+03,3.71E+01,251.229584,110.458395,90
32319.37639,7.92E+03,3.68E+01,251.320833,110.585848,90
32319.37708,7.98E+03,3.64E+01,251.405763,110.71091,90
32319.37778,8.03E+03,3.61E+01,251.484597,110.833639,90
32319.37847,8.09E+03,3.58E+01,251.557549,110.95409,90
32319.37917,8.15E+03,3.55E+01,251.624823,111.072317,90
32319.37986,8.20E+03,3.51E+01,251.686614,111.188371,90
32319.38056,8.26E+03,3.48E+01,251.743107,111.302304,90
32319.38125,8.32E+03,3.45E+01,251.794482,111.414163,90
32319.38194,8.37E+03,3.42E+01,251.840908,111.523995,90
32319.38264,8.42E+03,3.39E+01,251.882548,111.631847,90
32319.38333,8.48E+03,3.36E+01,251.919559,111.737761,90
32319.38403,8.53E+03,3.33E+01,251.95209,111.84178,90
32319.38472,8.58E+03,3.30E+01,251.980284,111.943946,90
32319.38542,8.64E+03,3.27E+01,252.004278,112.044298,90
32319.38611,8.69E+03,3.24E+01,252.024206,112.142876,90
32319.38681,8.74E+03,3.21E+01,252.040192,112.239715,90
32319.3875,8.79E+03,3.18E+01,252.052359,112.334854,90
32319.38819,8.84E+03,3.15E+01,252.060823,112.428326,90
32319.38889,8.89E+03,3.12E+01,252.065697,112.520167,90
32319.38958,8.94E+03,3.09E+01,252.067087,112.610408,90
32319.39028,8.98E+03,3.06E+01,252.065099,112.699083,90
32319.39097,9.03E+03,3.03E+01,252.059831,112.786221,90
32319.39167,9.08E+03,3.00E+01,252.05138,112.871854,90
32319.39236,9.12E+03,2.97E+01,252.039838,112.95601,90
32319.39306,9.17E+03,2.95E+01,252.025295,113.038718,90
32319.39375,9.22E+03,2.92E+01,252.007835,113.120006,90
32319.39444,9.26E+03,2.89E+01,251.987543,113.1999,90
32319.39514,9.31E+03,2.86E+01,251.964497,113.278426,90
32319.39583,9.35E+03,2.83E+01,251.938774,113.355609,90
32319.39653,9.39E+03,2.81E+01,251.91045,113.431474,90
32319.39722,9.44E+03,2.78E+01,251.879595,113.506045,90
32319.39792,9.48E+03,2.75E+01,251.846279,113.579344,90
32319.39861,9.52E+03,2.73E+01,251.810569,113.651394,90
32319.39931,9.56E+03,2.70E+01,251.77253,113.722218,90
32319.4,9.60E+03,2.67E+01,251.732224,113.791835,90
32319.40069,9.64E+03,2.65E+01,251.689711,113.860268,90
32319.40139,9.68E+03,2.62E+01,251.645051,113.927535,90
32319.40208,9.72E+03,2.59E+01,251.5983,113.993656,90
32319.40278,9.76E+03,2.57E+01,251.549512,114.05865,90
32319.40347,9.80E+03,2.54E+01,251.498742,114.122536,90
32319.40417,9.84E+03,2.51E+01,251.446039,114.185331,90
32319.40486,9.87E+03,2.49E+01,251.391455,114.247054,90
32319.40556,9.91E+03,2.46E+01,251.335037,114.307719,90
32319.40625,9.95E+03,2.44E+01,251.276833,114.367346,90
32319.40694,9.98E+03,2.41E+01,251.216887,114.425948,90
32319.40764,1.00E+04,2.39E+01,251.155245,114.483542,90
32319.40833,1.01E+04,2.36E+01,251.091948,114.540143,90
32319.40903,1.01E+04,2.34E+01,251.027039,114.595766,90
32319.40972,1.01E+04,2.31E+01,250.960558,114.650425,90
32319.41042,1.02E+04,2.29E+01,250.892544,114.704134,90
32319.41111,1.02E+04,2.26E+01,250.823035,114.756907,90
32319.41181,1.02E+04,2.24E+01,250.752068,114.808757,90
32319.4125,1.03E+04,2.21E+01,250.67968,114.859696,90
32319.41319,1.03E+04,2.19E+01,250.605905,114.909738,90
32319.41389,1.03E+04,2.16E+01,250.530778,114.958894,90
32319.41458,1.03E+04,2.14E+01,250.454332,115.007176,90
32319.41528,1.04E+04,2.12E+01,250.376598,115.054596,90
32319.41597,1.04E+04,2.09E+01,250.29761,115.101166,90
32319.41667,1.04E+04,2.07E+01,250.217396,115.146895,90
32319.41736,1.05E+04,2.04E+01,250.135988,115.191796,90
32319.41806,1.05E+04,2.02E+01,250.053415,115.235877,90
32319.41875,1.05E+04,2.00E+01,249.969704,115.27915,90
32319.41944,1.05E+04,1.97E+01,249.884883,115.321623,90
32319.42014,1.06E+04,1.95E+01,249.79898,115.363308,90
32319.42083,1.06E+04,1.92E+01,249.712022,115.404212,90
32319.42153,1.06E+04,1.90E+01,249.624032,115.444345,90
32319.42222,1.07E+04,1.88E+01,249.535038,115.483715,90
32319.42292,1.07E+04,1.85E+01,249.445063,115.522332,90
32319.42361,1.07E+04,1.83E+01,249.354132,115.560204,90
32319.42431,1.07E+04,1.81E+01,249.262267,115.597338,90
32319.425,1.07E+04,1.78E+01,249.169493,115.633743,90
32319.42569,1.08E+04,1.76E+01,249.075831,115.669427,90
32319.42639,1.08E+04,1.74E+01,248.981303,115.704396,90
32319.42708,1.08E+04,1.72E+01,248.885931,115.738657,90
32319.42778,1.08E+04,1.69E+01,248.789735,115.772219,90
32319.42847,1.09E+04,1.67E+01,248.692737,115.805088,90
32319.42917,1.09E+04,1.65E+01,248.594956,115.837271,90
32319.42986,1.09E+04,1.62E+01,248.496413,115.868773,90
32319.43056,1.09E+04,1.60E+01,248.397127,115.899602,90
32319.43125,1.09E+04,1.58E+01,248.297115,115.929763,90
32319.43194,1.10E+04,1.56E+01,248.196399,115.959262,90
32319.43264,1.10E+04,1.53E+01,248.094994,115.988105,90
32319.43333,1.10E+04,1.51E+01,247.99292,116.016298,90
32319.43403,1.10E+04,1.49E+01,247.890194,116.043846,90
32319.43472,1.10E+04,1.47E+01,247.786833,116.070754,90
32319.43542,1.10E+04,1.44E+01,247.682854,116.097027,90
32319.43611,1.11E+04,1.42E+01,247.578275,116.122671,90
32319.43681,1.11E+04,1.40E+01,247.47311,116.147689,90
32319.4375,1.11E+04,1.38E+01,247.367377,116.172088,90
32319.43819,1.11E+04,1.36E+01,247.26109,116.19587,90
32319.43889,1.11E+04,1.33E+01,247.154267,116.21904,90
32319.43958,1.11E+04,1.31E+01,247.046921,116.241603,90
32319.44028,1.12E+04,1.29E+01,246.939069,116.263563,90
32319.44097,1.12E+04,1.27E+01,246.830724,116.284923,90
32319.44167,1.12E+04,1.25E+01,246.721902,116.305687,90
32319.44236,1.12E+04,1.22E+01,246.612617,116.325859,90
32319.44306,1.12E+04,1.20E+01,246.502883,116.345442,90
32319.44375,1.12E+04,1.18E+01,246.392714,116.36444,90
32319.44444,1.12E+04,1.16E+01,246.282124,116.382855,90
32319.44514,1.12E+04,1.14E+01,246.171127,116.400692,90
32319.44583,1.13E+04,1.11E+01,246.059737,116.417952,90
32319.44653,1.13E+04,1.09E+01,245.947965,116.434639,90
32319.44722,1.13E+04,1.07E+01,245.835826,116.450755,90
32319.44792,1.13E+04,1.05E+01,245.723333,116.466303,90
32319.44861,1.13E+04,1.03E+01,245.610497,116.481285,90
32319.44931,1.13E+04,1.01E+01,245.497333,116.495704,90
32319.45,1.13E+04,9.85E+00,245.383853,116.509561,90
32319.45069,1.13E+04,9.63E+00,245.270068,116.52286,90
32319.45139,1.13E+04,9.41E+00,245.155992,116.535602,90
32319.45208,1.13E+04,9.20E+00,245.041637,116.547788,90
32319.45278,1.13E+04,8.98E+00,244.927013,116.559421,90
32319.45347,1.13E+04,8.77E+00,244.812135,116.570503,90
32319.45417,1.13E+04,8.55E+00,244.697013,116.581033,90
32319.45486,1.13E+04,8.34E+00,244.581658,116.591015,90
32319.45556,1.14E+04,8.12E+00,244.466084,116.60045,90
32319.45625,1.14E+04,7.90E+00,244.350301,116.609338,90
32319.45694,1.14E+04,7.69E+00,244.234321,116.61768,90
32319.45764,1.14E+04,7.47E+00,244.118155,116.625478,90
32319.45833,1.14E+04,7.26E+00,244.001815,116.632733,90
32319.45903,1.14E+04,7.04E+00,243.885312,116.639445,90
32319.45972,1.14E+04,6.83E+00,243.768658,116.645614,90
32319.46042,1.14E+04,6.61E+00,243.651862,116.651242,90
32319.46111,1.14E+04,6.40E+00,243.534937,116.656329,90
32319.46181,1.14E+04,6.18E+00,243.417894,116.660875,90
32319.4625,1.14E+04,5.97E+00,243.300744,116.66488,90
32319.46319,1.14E+04,5.75E+00,243.183497,116.668344,90
32319.46389,1.14E+04,5.54E+00,243.066165,116.671268,90
32319.46458,1.14E+04,5.32E+00,242.948758,116.67365,90
32319.46528,1.14E+04,5.11E+00,242.831288,116.675492,90
32319.46597,1.14E+04,4.89E+00,242.713766,116.676793,90
32319.46667,1.14E+04,4.68E+00,242.596202,116.677551,90
32319.46736,1.14E+04,4.46E+00,242.478607,116.677768,90
32319.46806,1.14E+04,4.24E+00,242.360992,116.677441,90
32319.46875,1.14E+04,4.03E+00,242.243369,116.67657,90
32319.46944,1.13E+04,3.81E+00,242.125747,116.675155,90
32319.47014,1.13E+04,3.60E+00,242.008139,116.673194,90
32319.47083,1.13E+04,3.38E+00,241.890554,116.670686,90
32319.47153,1.13E+04,3.16E+00,241.773004,116.66763,90
32319.47222,1.13E+04,2.95E+00,241.655499,116.664025,90
32319.47292,1.13E+04,2.73E+00,241.538051,116.659868,90
32319.47361,1.13E+04,2.51E+00,241.420671,116.65516,90
32319.47431,1.13E+04,2.30E+00,241.30337,116.649897,90
32319.475,1.13E+04,2.08E+00,241.186159,116.644079,90
32319.47569,1.13E+04,1.86E+00,241.069049,116.637702,90
32319.47639,1.13E+04,1.64E+00,240.952051,116.630766,90
32319.47708,1.13E+04,1.42E+00,240.835177,116.623268,90
32319.47778,1.13E+04,1.21E+00,240.718438,116.615206,90
32319.47847,1.13E+04,9.87E-01,240.601845,116.606577,90
32319.47917,1.12E+04,7.67E-01,240.485409,116.597379,90
32319.47986,1.12E+04,5.48E-01,240.369144,116.587609,90
32319.48056,1.12E+04,3.28E-01,240.253059,116.577265,90
32319.48125,1.12E+04,1.08E-01,240.137167,116.566343,90
32319.48194,1.12E+04,-1.13E-01,240.021479,116.554841,90
32319.48264,1.12E+04,-3.34E-01,239.906008,116.542756,90
32319.48333,1.12E+04,-5.55E-01,239.790766,116.530083,90
32319.48403,1.12E+04,-7.77E-01,239.675764,116.516821,90
32319.48472,1.11E+04,-9.99E-01,239.561016,116.502964,90
32319.48542,1.11E+04,-1.22E+00,239.446532,116.48851,90
32319.48611,1.11E+04,-1.44E+00,239.332327,116.473455,90
32319.48681,1.11E+04,-1.67E+00,239.218412,116.457795,90
32319.4875,1.11E+04,-1.89E+00,239.1048,116.441525,90
32319.48819,1.11E+04,-2.12E+00,238.991505,116.424641,90
32319.48889,1.11E+04,-2.34E+00,238.878539,116.40714,90
32319.48958,1.10E+04,-2.57E+00,238.765916,116.389016,90
32319.49028,1.10E+04,-2.79E+00,238.653649,116.370264,90
32319.49097,1.10E+04,-3.02E+00,238.541752,116.35088,90
32319.49167,1.10E+04,-3.25E+00,238.430238,116.330859,90
32319.49236,1.10E+04,-3.47E+00,238.319122,116.310196,90
32319.49306,1.09E+04,-3.70E+00,238.208418,116.288885,90
32319.49375,1.09E+04,-3.93E+00,238.09814,116.26692,90
32319.49444,1.09E+04,-4.16E+00,237.988303,116.244296,90
32319.49514,1.09E+04,-4.39E+00,237.878922,116.221008,90
32319.49583,1.09E+04,-4.62E+00,237.770012,116.197048,90
32319.49653,1.08E+04,-4.85E+00,237.661588,116.172411,90
32319.49722,1.08E+04,-5.08E+00,237.553665,116.147091,90
32319.49792,1.08E+04,-5.32E+00,237.446261,116.12108,90
32319.49861,1.08E+04,-5.55E+00,237.33939,116.094371,90
32319.49931,1.08E+04,-5.78E+00,237.23307,116.066959,90
32319.5,1.07E+04,-6.02E+00,237.127317,116.038835,90
32319.50069,1.07E+04,-6.25E+00,237.022148,116.009992,90
32319.50139,1.07E+04,-6.49E+00,236.917581,115.980423,90
32319.50208,1.07E+04,-6.73E+00,236.813633,115.950119,90
32319.50278,1.06E+04,-6.96E+00,236.710322,115.919073,90
32319.50347,1.06E+04,-7.20E+00,236.607667,115.887275,90
32319.50417,1.06E+04,-7.44E+00,236.505687,115.854719,90
32319.50486,1.06E+04,-7.68E+00,236.404401,115.821394,90
32319.50556,1.05E+04,-7.92E+00,236.303827,115.787291,90
32319.50625,1.05E+04,-8.17E+00,236.203987,115.752402,90
32319.50694,1.05E+04,-8.41E+00,236.104901,115.716716,90
32319.50764,1.04E+04,-8.65E+00,236.00659,115.680225,90
32319.50833,1.04E+04,-8.90E+00,235.909075,115.642917,90
32319.50903,1.04E+04,-9.15E+00,235.812378,115.604782,90
32319.50972,1.04E+04,-9.39E+00,235.716521,115.56581,90
32319.51042,1.03E+04,-9.64E+00,235.621527,115.52599,90
32319.51111,1.03E+04,-9.89E+00,235.52742,115.485309,90
32319.51181,1.03E+04,-1.01E+01,235.434223,115.443758,90
32319.5125,1.02E+04,-1.04E+01,235.341962,115.401323,90
32319.51319,1.02E+04,-1.06E+01,235.25066,115.357993,90
32319.51389,1.02E+04,-1.09E+01,235.160346,115.313754,90
32319.51458,1.01E+04,-1.12E+01,235.071043,115.268594,90
32319.51528,1.01E+04,-1.14E+01,234.982781,115.2225,90
32319.51597,1.01E+04,-1.17E+01,234.895587,115.175457,90
32319.51667,1.00E+04,-1.19E+01,234.809488,115.127452,90
32319.51736,9.99E+03,-1.22E+01,234.724516,115.078471,90
32319.51806,9.96E+03,-1.24E+01,234.6407,115.028497,90
32319.51875,9.92E+03,-1.27E+01,234.55807,114.977517,90
32319.51944,9.88E+03,-1.30E+01,234.476659,114.925513,90
32319.52014,9.85E+03,-1.32E+01,234.3965,114.872471,90
32319.52083,9.81E+03,-1.35E+01,234.317627,114.818373,90
32319.52153,9.77E+03,-1.38E+01,234.240073,114.763203,90
32319.52222,9.73E+03,-1.40E+01,234.163876,114.706941,90
32319.52292,9.69E+03,-1.43E+01,234.089071,114.649572,90
32319.52361,9.65E+03,-1.46E+01,234.015696,114.591075,90
32319.52431,9.61E+03,-1.49E+01,233.943791,114.531432,90
32319.525,9.57E+03,-1.51E+01,233.873396,114.470623,90
32319.52569,9.53E+03,-1.54E+01,233.804553,114.408627,90
32319.52639,9.49E+03,-1.57E+01,233.737303,114.345424,90
32319.52708,9.45E+03,-1.60E+01,233.671692,114.280992,90
32319.52778,9.40E+03,-1.63E+01,233.607765,114.21531,90
32319.52847,9.36E+03,-1.65E+01,233.54557,114.148353,90
32319.52917,9.32E+03,-1.68E+01,233.485154,114.0801,90
32319.52986,9.27E+03,-1.71E+01,233.426567,114.010524,90
32319.53056,9.23E+03,-1.74E+01,233.369864,113.939603,90
32319.53125,9.18E+03,-1.77E+01,233.315096,113.867309,90
32319.53194,9.14E+03,-1.80E+01,233.262319,113.793617,90
32319.53264,9.09E+03,-1.83E+01,233.211592,113.7185,90
32319.53333,9.04E+03,-1.86E+01,233.162974,113.641929,90
32319.53403,9.00E+03,-1.89E+01,233.116526,113.563874,90
32319.53472,8.95E+03,-1.92E+01,233.072313,113.484308,90
32319.53542,8.90E+03,-1.95E+01,233.0304,113.403198,90
32319.53611,8.85E+03,-1.98E+01,232.990858,113.320513,90
32319.53681,8.80E+03,-2.01E+01,232.953757,113.236221,90
32319.5375,8.75E+03,-2.04E+01,232.919171,113.150287,90
32319.53819,8.70E+03,-2.07E+01,232.887177,113.062676,90
32319.53889,8.65E+03,-2.10E+01,232.857856,112.973354,90
32319.53958,8.60E+03,-2.13E+01,232.831291,112.882282,90
32319.54028,8.55E+03,-2.17E+01,232.807568,112.789422,90
32319.54097,8.49E+03,-2.20E+01,232.786777,112.694735,90
32319.54167,8.44E+03,-2.23E+01,232.769011,112.59818,90
32319.54236,8.39E+03,-2.26E+01,232.754369,112.499715,90
32319.54306,8.33E+03,-2.30E+01,232.742951,112.399295,90
32319.54375,8.28E+03,-2.33E+01,232.734865,112.296877,90
32319.54444,8.22E+03,-2.36E+01,232.730219,112.192413,90
32319.54514,8.16E+03,-2.40E+01,232.72913,112.085855,90
32319.54583,8.11E+03,-2.43E+01,232.731717,111.977153,90
32319.54653,8.05E+03,-2.47E+01,232.738108,111.866256,90
32319.54722,7.99E+03,-2.50E+01,232.748431,111.75311,90
32319.54792,7.93E+03,-2.54E+01,232.762826,111.63766,90
32319.54861,7.87E+03,-2.57E+01,232.781436,111.519849,90
32319.54931,7.81E+03,-2.61E+01,232.80441,111.399617,90
32319.55,7.75E+03,-2.64E+01,232.831907,111.276904,90
32319.55069,7.69E+03,-2.68E+01,232.864092,111.151645,90
32319.55139,7.63E+03,-2.72E+01,232.901138,111.023775,90
32319.55208,7.57E+03,-2.75E+01,232.943226,110.893225,90
32319.55278,7.51E+03,-2.79E+01,232.990547,110.759926,90
32319.55347,7.44E+03,-2.83E+01,233.043302,110.623802,90
32319.55417,7.38E+03,-2.87E+01,233.101701,110.484778,90
32319.55486,7.32E+03,-2.91E+01,233.165965,110.342775,90
32319.55556,7.25E+03,-2.95E+01,233.236328,110.197711,90
32319.55625,7.18E+03,-2.99E+01,233.313036,110.049501,90
32319.55694,7.12E+03,-3.02E+01,233.396347,109.898055,90
32319.55764,7.05E+03,-3.07E+01,233.486535,109.743282,90
32319.55833,6.98E+03,-3.11E+01,233.583887,109.585086,90
32319.55903,6.92E+03,-3.15E+01,233.688709,109.423369,90
32319.55972,6.85E+03,-3.19E+01,233.801323,109.258025,90
32319.56042,6.78E+03,-3.23E+01,233.922069,109.088948,90
32319.56111,6.71E+03,-3.27E+01,234.051308,108.916026,90
